121580,Dhollandia Production SA,Z.A.C. La Kruysstraete,,FR-59470,WORMHOUT,FR
121581,XXX-Alustrum,Schoterhoek,10A,2441LD,NIEUWVEEN,NL
121582,Feijen Verspaningstechniek BV,Goorstraat,33 A,6027NB,SOERENDONK,NL
121583,Mennens Hengelo BV,Oosterveldsingel,35,7558PJ,HENGELO OV,NL
121584,XXX-Allan Thomsen NV,Dianalaan,23,B-2970,S`GRAVENWEZEL,BE
121585,HWB-Lichtmetaal,Arnhemsestraat,3,6971AN,BRUMMEN,NL
121586,Harol Consyst NV,Industrieterrein,1/3,B-3290,WEBBEKOM-DIEST,BE
121587,Frontlijn Beheer BV,De Trompet,30,1601MK,ENKHUIZEN,NL
121588,Frontlijn Produktie BV,De Trompet,30,1601MK,ENKHUIZEN,NL
121589,Biesheuvel Techniek,Postbus,8831,5605LV,EINDHOVEN,NL
12159,Wezo Industrie,Ceintuurbaan,6,8024 AA,ZWOLLE,NL
121590,Geveltechniek Beers BV,Postbus,209,7460AE,RIJSSEN,NL
121591,KKFH,Jousterweg,22,8447RH,HEERENVEEN,NL
121592,Cuypers Kozijnen BV,Middenweg,15,6061ET,POSTERHOLT,NL
121593,Hollinger Maschinen GmbH,Zeppelinstraße,146,D-66953,Pirmasens,DE
121594,Arga Service Gennep,Logterheuvel,16,6591HE,GENNEP,NL
121595,Item Systems BV,Rotterdamseweg,382 A,2629HG,DELFT,NL
121596,E.V.D. Brink Paardenstallen,Marskamp,67,6741SB,LUNTEREN,NL
121597,A.M.T.C. BV,Herelsestraat,175b,4726SR,HEERLE,NL
121598,ES Finance NV,Warandeberg,8,B-1000,BRUSSEL,BE
121599,W-Lies,Stormsweg,17,2921LN,KRIMPEN AAN DEN IJSSEL,NL
12160,Chromo,Reedijk,101C,3271 LK,MIJNSHEERENLAND,NL
121600,ASC Cleanrooms B.V.,Pottenbakkerstraat,32,4871EN,ETTEN LEUR,NL
121601,Rowmark,Shaarbeekstraat,44,B-9120,BEVEREN-WAAS,BE
121602,Nieuwkoop Metaalwerken,Raadhuisstraat,43,5161BD,SPRANG-CAPELLE,NL
121603,Kozijnen Op Maat,Jupiter,15,2685LV,POELDIJK,NL
121604,Hofal B.V.,Postbus,52,4690AB,THOLEN,NL
121605,Marx Profiel BVBA,Ambachtstraat,3,B-2490,BALEN,BE
121606,Dialu BVBA,Nijverheidslaan,4,B-8940,GELUWE,BE
121607,Itter BV,Nijverheidsstraat,7,7772TP,HARDENBERG,NL
121608,Flemac BVBA,Hogekant,27,B-2260,WESTERLO,BE
121609,Milo-Profi,Duffelsesteenweg,154,B-2550,KONTICH,BE
12161,Simba Aluminium B.V.,Postbus,708,4600AS,BERGEN OP ZOOM,NL
121610,Machinefabriek BKL BV,Noorderweg,99 A,1456NK,WIJDEWORMER,NL
121611,Metaal Winkel Amsterdam,Stekkenbergweg,8,1105AJ,AMSTERDAM ZUIDOOST,NL
121612,R.A.L. Aluminium,Eisenhouwerweg,5A,5466AB,VEGHEL,NL
121613,PP Gevelbouw,Houtmanskampweg,17A,6669MZ,DODEWAARD,NL
121614,Aluvendo B.V.,Selenakker,26,5047TP,TILBURG,NL
121615,Cogghe & CO,Nijverheidstraat,106,B-2160,WOMMELGEM,BE
121616,Kamo BVBA,Zwaarveld,42,B-9220,HAMME,BE
121617,Mathias Lauffs & Söhne AG,Roetgener Str.,8,B-4730,RAEREN,BE
121618,Wielheesen Metaaldraaierij,Nijverheidsweg,32,7081AE,GENDRINGEN,NL
121619,Malve NV,Johan Lijsenstraat,49,B-2321,MEER -HOOGSTRATEN,BE
12162,XXX-Widam Aluminiumbouw,Postbus,63,1620AB,Hoorn,NL
121620,Bijl Beheer BV,Markweg Zuid,34,4794SN,Heijningen,NL
121621,Staalmarkt,Postbus,170,7600AD,ALMELO,NL
121622,BestBend bvba,Industriepark,12,B-2220,HEIST OP DEN  BERG,BE
121623,Stalumex,Postbus,1049,6460BA,KERKRADE,NL
121624,Lani-Elettronica,C.da Foro,77,CH-66023,Francavilla al Mare,IT
121625,Cuypers Materieel BV,Postbus,8002,6060AA,Posterholt,NL
121626,Fundament Holding BV,Venusstraat,125,3371TP,HARDINXVELD GIESSENDAM,NL
121627,DG-Forwarding BV,Veilingweg,54,2651BE,BERKEL EN RODENRIJS,NL
121628,R.J.Techniek,Burg,9/1,B-3930,HAMONT-ACHEL,BE
121629,EFKA BV,De Meerpaal,10,9206AJ,DRACHTEN,NL
12163,Noud Wolter Techniek,Edisonlaan,14,6003 DB,WEERT,NL
121630,Wijmoco Beheer BV,Groenestraat,1 B,6681DV,BEMMEL,NL
121631,Luxaflex Nederland BV,Feithsweg,3,9356AS,TOLBERT,NL
121632,Dalco bvba,Oude Liersebaan,185,B-2570,DUFFEL,BE
121633,Markant Nederland BV,Elzenkade,1,3992AD,HOUTEN,NL
121634,Allan Thomsen N.V.,Dianalaan,23,B-2970,`s GRAVENWEZEL,BE
121635,XXX-Orbit NV,Beverse Steenweg,565,B-8800,ROESELARE,BE
121636,RF-Technologies N.V.,Lange Ambachtstraat,40,B-9860,OOSTERZELE,BE
121637,Hunter Douglas Belgium nv/sa,Dijkstraat,26,B-9160,LOKEREN,BE
121638,Kunststof Kozijnen Schijndel,Industrieweg,10,5482TE,SCHIJNDEL,NL
12164,Alucupe BV,Teslalaan,4,9207JZ,DRACHTEN,NL
121645,Alusign NV,Hoeikensstraat,5 unit 10,B-2830,WILLEBROEK,BE
121647,Aris de Groot Bouw,Postbus,2,5400AA,UDEN,NL
12165,Houmaro Slijptechniek BV,Noordenweg,67,2984AG,RIDDERKERK,NL
121650,Extremedia BV,Vlasakker,3,3417XT,MONTFOORT,NL
121651,Beheer Jazo Zevenaar B.V.,Handelsdwarsstraat,10,6905DJ,Zevenaar,NL
121652,Vermeulen Machinaal Timmerbedrijf,Bergdijk,8,5712PW,SOMEREN,NL
121653,DRL-Products,Minervum,7268,4817ZM,BREDA,NL
121654,Stobag Systec BV,Flevolaan,7,1382JX,WEESP,NL
121655,L&B Beheer,Staalsteden,20,7547TA,Enschede,NL
121656,Vadia B.V,De Bolder,69,9206AP,DRACHTEN,NL
121657,XXX-Alluma BV,Magazijnweg,3,5683CV,BEST,NL
121658,Metaal 2000,De Marne,28,8701PT,BOLSWARD,NL
121659,Smid Machine Beheer BV,De Marne,26,8701PT,BOLSWARD,NL
12166,Timmerman Gereedschapsslijperij,Bullingerweg,8,7951NB,STAPHORST,NL
121660,XXX Matrho BV,Lagedijk,27,5705BX,HELMOND,NL
121661,Ergon Maasland CVBA,Leuerbroek,1070,B-3640,KINROOI,BE
121662,Las & Constructiewerken Breco,De Geestakkers,16,5591RC,HEEZE,NL
121663,Dalsem Mushroom Projects BV,St Jospehstraat,11,5961GL,HORST,NL
121664,HCKP BV,Tielenstraat,19,5145RC,WAALWIJK,NL
121665,Neptunus BV,Neptunuslaan,2,5995MA,KESSEL,NL
121669,Westmoore,Postbus,1,5374ZG,SCHAIJK,NL
12167,Hermeta Metaalwaren BV,1e Industrieweg,1,4147CR,ASPEREN,NL
121670,Modular Veranda Systems BVBA,Steenweg Op Dendermonde,227,B-1745,OPWIJK,BE
121671,Serre Exclusief,Slachthuisweg,47,7556AX,Hengelo (OV),NL
121672,Vromans Kozijnen BV,Wim Rötherlaan,16,5051JS,GOIRLE,NL
121673,Aurometal-Monsalu SA,Rue de la Poterie Monseu,32,B-7100,La Louviere,BE
121674,Lealti Geveltechniek BV,Industrieweg,14A,5091BG,OOST WEST EN MIDDELBEERS,NL
121675,Van der Zee Holding BV,Industrieweg,23,2651BC,Berkel en Rodenrijs,NL
121676,Kolf & Molijn,Assemblageweg,4,8304BB,EMMELOORD,NL
121677,EFT systems BV,Tuindersweg,4,9364PT,NUIS,NL
121678,XXX-Hak4t slimme lichtoplossingen BV,Bredaseweg,212A,4873LA,ETTEN LEUR,NL
121679,Gebr Ament Metaalbewerking BVBA,Heikemp,1607,B-3640,KINROOI,BE
12168,Cornelissen-Klaassen VOF,Milieuparkweg,6,6136KP,SITTARD,NL
121680,Builders System Aruba,Caya GF Betico Croes,153,,Oranjestad,AW
121681,Van Dijk-Inpijn Geveltechniek BV,Vlietskade,6007,4241WP,ARKEL,NL
121682,XXX-LogicQ Building Elements,Eibergsestraat,220,7481HP,Haaksbergen,NL
121683,Hema Electronics BVBA,Edestraat,14,B-9450,Haaltert,BE
121684,Werbetechnik Hilker GMBH,Von Ardenne Straße,34,D-48703,Stadtlohn,DE
121685,LG Construct,Engelse Wandeling,2,B-8500,Kortrijk,BE
121686,Metaalwinkel Utrecht BV,Manitobadreef,6,3565CH,UTRECHT,NL
121687,IJzerhandel J.M. Raadsma Dokkum B.V.,Pier Prinslaan,15,9101PX,DOKKUM,NL
121688,Gebotech BVBA,Grootlosestraat,69,B-3128,Baal (Tremelo),BE
12169,Snelwand B.V.,Boelewerf,40,2987VD,RIDDERKERK,NL
121692,Wopereis Exploitatie Maatschappij B.V.,Fabriekstraat,33,7005AP,Doetinchem,NL
121693,Kempische Aluminium Constructie NV,Beemdenstraat,2,B-2340,BEERSE,BE
121694,VD-Alubouw,Bedrijfsweg,15C,1785AK,DEN HELDER,NL
121695,Isobar NV,Pontstraat,80,B-8791,BEVEREN LEIE,BE
121696,AgriDoor BvbA,Hostede,1,B-8690,HOOGSTADE,BE
121697,WAAK Maatwerkbedrijf vzw (3),Vijverhoek,21,B-8520,Kuurne,BE
121698,Teha Kunststof BV,Bouwstraat,8,7483PA,HAAKSBERGEN,NL
121699,Kooij Kozijnen,Hegedijken,62,9026BB,JELLUM,NL
12170,Vebru Nederland  B.V.,Jan van Galenstraat,9,3115JG,Schiedam,NL
121700,Maschinen und Service Aptec S.L.,Carrer de la Farigola,36,E-08755,CASSTELBISSAL,ES
121701,XXX-Cesar Kozijnen BV,Vlijtstraat,11,7005BL,DOETINCHEM,NL
121702,Peters Soldeer Slijptechniek,Willemshof,2,7131WD,LICHTENVOORDE,NL
121703,MSD Metalworking,Siemenslaan,6,B-3650,DILSEN-STOKKEM,BE
121704,Handyman Doors & Windows NV,Seru Loraweg,107E,.,WILLEMSTAD,20
121705,Aurubis Belgium NV,Watertorenstraat,35,B-2250,Olen,BE
121706,HC Project bvba,Herhout,59,B-1570,TOLLEMBEEK GALMAARDEN,BE
121707,Faes Cases,Hamelendijk,2,5541RA,REUSEL,NL
121708,MJ Aluminium BV,Frankeneng,17,6716AA,EDE GLD,NL
121709,R&R Kunststoftechniek V.O.F,Koperslagerij,6,4651SK,STEENBERGEN NB,NL
12171,Hugo Schipper,Loosduinseweg,495A,2571 AG,'S-GRAVENHAGE,NL
121710,Buva Composites,Bremen,5,2993LJ,BARENDRECHT,NL
121711,Trix International BVBA,Magazijnstraat,5/1,B-3550,HEUSDEN-ZOLDER,BE
121712,Goemaat Aluminium BV,Neon,11,4751XA,OUD GASTEL,NL
121713,Mattenindustrie Noels BV,Laanenderweg,57,1812PW,ALKMAAR,NL
121714,Deblick BV,Looyenbeemd,20,5652BH,EINDHOVEN,NL
121715,Boertjes,Postbus,45,8050AA,Hattem,NL
121716,Twahier Ajoub NV,Tastikistraat,28,,Paramaribo,SR
121717,Elumatec Austria GmbH,Ziegelweg,1,AT-4481,Asten,AT
121718,PCK Belgium B.V.B.A,Plain De Holset,45,B-6940,Grandhan ( Durbuy ),BE
121719,B+K Alusystemen,Postbus,40196,8004DD,ZWOLLE,NL
12172,Raedschelders N.V.,Postbus,100,B-3680,Maaseik,BE
121720,Atoom 13,Vuurijzer,9,5753SV,DEURNE,NL
121721,Novafront,Wiedhaak,18,3371KD,HARDINXVELD GIESSENDAM,NL
121722,Alura aluminium BV,De Boeg,20,9206BB,DRACHTEN,NL
121723,Bouwwerven Baeck NV,Langvennen,108,B-2490,BALEN,BE
121724,Ropa Exploitatie B.V.,Postbus,463,7000AL,Doetinchem,NL
121725,Aluvo Apeldoorn BV,Molenmakershoek,6,7328JK,APELDOORN,NL
121726,Guni Groep BV,Schipholweg,939,2143CE,BOESINGHELIEDE,NL
121727,Imbema Rhiwa BV,Hoogeveenenweg,23-27,2913LV,NIEUWERKERK AD IJSSEL,NL
121728,Sky Lite Holland BV,Handelsweg,4,4231EZ,MEERKERK,NL
121729,Olsthoorn BV,Jogchem van der Houtweg,3,2678AG,DE LIER,NL
12173,Harde Produktieonderneming,Industrieweg,7A,8084 GS,'T HARDE,NL
121730,BHM F.M. Van Oorschot BV,Steenstraat,20,4751GS,Oud Gastel,NL
121731,Arepa Reconditionering,Terminalweg,31,3821AJ,AMERSFOORT,NL
121732,Roboflex BV,Visserijweg,2A,4906CJ,OOSTERHOUT NB,NL
121733,Kawneer Nederland BV,Archimedesstraat,9,3846CT,HARDERWIJK,NL
121734,J.Goemaat Beheer B.V.,Provincialeweg,14,3252LR,Goedereede,NL
121735,Supertech Systems,Tastikistraat,28,,Paramaribo,SR
121736,JC Ramen & Deuren BV,Schuttersstraat,26C,6191RZ,BEEK LB,NL
121737,Tronixx Belgium NV,Nieuwpoortse Steenweg,178,B-8470,GISTEL,BE
121738,Thermal B.V,Electronweg,4,4706PP,ROOSENDAAL,NL
121739,Grada International NV,Toekomstlaan,18,B-9160,LOKEREN,BE
12174,Jazo Zevenaar BV,Handelsdwarsstraat,10,6905DJ,ZEVENAAR,NL
121740,Elumatec doo,Trgovacka,16a,11030,Beograd,SER
121741,Alvir s.r.o,Chrastany c.,53,2521 CZ,RUDNA,CT
121742,A.H.L.M. van den Berg,Daniel de Brouwerstraat,1,5427EL,BOEKEL,NL
121745,P&G Metaalwerken,Michel Scheperslaan,125,B-3550,ZOLDER,BE
121746,Bendec bvba,Oude Heerstraat,11,B-3940,HECHTEL-EKSEL,BE
121747,New Samec SRL,Via Tane di Baragone,11,47899,SERRAVALLE (SAN MARINO),SM
121748,Paddock Digital Printing BV,Hoogeveenenweg,212,2913LV,NIEUWERKERK AD IJSSEL,NL
121749,PDS,Nestor de Tierestraat,147,B-9700,Oudenaarde,BE
12175,Aluart Aluminium B.V.,Nijverheidsweg,8,3430 BB,NIEUWEGEIN,NL
121750,Metaal Constructie Techniek,Klein Rootstraat,10,B-3680,Neeroeteren,BE
121751,XALU bvba,Noordlaan,16,B-8520,KUURNE,BE
121752,Bouwmeester B.V.,Molenraai,1,9611TH,SAPPEMEER,NL
121753,Recon Group,Oude Weg,39,B-9991,Maldegem (Adegem),BE
121754,Dawa Beheer BV,Rafaëlweg,17,6114BX,SUSTEREN,NL
121755,XXX-LogicQ Windows B.V.,Postbus,209,7460AE,Rijssen,NL
121756,Wipajo SA,Quai des Vicinaux,24  B5,B-7500,Tournai,BE
121757,De Witte Aluminiumconstructies NV,Veldmeersstraat,35,B-9270,LAARNE,BE
121758,Alconstrux Holding BV,Wageningselaan,40,3903LA,VEENENDAAL,NL
121759,Atelfond BV,Kelderbeemd,12,B-2470,RETIE,BE
12176,Avi Bouw,Van Hoffstraat,25,2991XP,BARENDRECHT,NL
121760,Vived Management bvba,A.G. Bellstraat,49,B-3620,LANAKEN,BE
121761,B.J.C. Tools Erp BV,Hoogstraat,11,5469EL,ERP,NL
121762,Stolker  Rotterdam BV,Hoogeveenenweg,13,2913LV,NIEUWERKERK AAN DEN IJSSEL,NL
121763,Alukwa BV,Tarwestraat,21,2153GE,NIEUW VENNEP,NL
121764,Elumatec Norge AS,Risöyaveien,7,N-3290,Stavern,NO
121765,Baer BV,Zomerdijkweg,5,5145PK,WAALWIJK,NL
121766,A.W.B.Flipsen Holding BV,Achterdijk,97,4761RD,ZEVENBERGEN,NL
121767,Alkondor Holding BV,Postbus,29,7550AA,HENGELO (OV),NL
121768,Muetstege & Van der Veer B.V.,Fahrenheitstraat,1,6902PX,ZEVENAAR,NL
121769,STOBAG-Alufinish GmbH,Bahnhofsstrasse,12-14,D-79793,Wutöschingen-Horheim,DE
12177,Nedal B.V.,Groenewoudsedijk,1,3528 BG,UTRECHT,NL
121770,Duursma Industrietechniek BV,Voltastraat,5A,8013PM,ZWOLLE,NL
121771,WVH Machinery BV,De Scheper,207,5688HP,Oirschot,NL
121772,XXX-Van Dijk Aluminium Constructies,Max Planckstraat,26,6716BE,Ede (GLD),NL
121773,Elbo Technics BV,Bieslookstraat,25,9731HH,GRONINGEN,NL
121774,HC-Aluminium B.V.,Blauwwater,28,5951DB,Belfeld,NL
121775,KBC Lease Belgium,Prof. R. Van Overstraetenplein,5,B-3000,Leuven,BE
121776,Haco Lichtreclame BV,Ravenswade,122,3439LD,Nieuwegein,NL
121777,Rol Choice,Jos Tilborghstraat,24,B-2920,KALMTHOUT,BE
121778,HCE Houtproducten BV,Stikkenweg,15,7021BN,ZELHEM,NL
121779,Sips Aluminium Kozijnen Sp.ZO.O.,UL Kamiena,82,P-47320,Gogolin,PL
12178,Nedal Aluminium B.V.,Groenewoudsedijk,1,3528BG,Utrecht,NL
121780,C.Kuip Carrosseriebouw,Hemmerbuurt,157,1607CG,HEM,NL
121781,Van Den Barg,De Dennen,9,7491HH,DELDEN,NL
121782,Warema Benelux  BV,Schepenlaan,3,6002EE,WEERT,NL
121783,Alfa Gevelbouw BV,Waldeck Pyrmontstraat,15,5652AD,EINDHOVEN,NL
121784,Belfius Lease,K.Rogierplein RT26,11,B-1210,Brussel,BE
121785,Frontal,Habraken,1199 B,5507TB,VELDHOVEN,NL
121786,Van Hengstum BV,Korte Schaft,17,3991AT,Houten,NL
121787,Elumatec AG,Pinacherstraße,61,D-75417,MÜHLACKER,DE
121788,M. de koning Autobedrijven,Postbus,621,2900AP,Capelle aan den IJssel,NL
121789,Glassolutions Technoglas Emmen,Phileas Foggstraat,64,7825AL,EMMEN,NL
12179,Hermans NV,Grijpenveldstraat,20,B-3300,TIENEN,BE
121790,Hanssen Kozijnen,Maasbreeseweg,3,5981NZ,PANNINGEN,NL
121791,Sapa RC Profiles NV/SA,Kortemarkstraat,52,B-8810,Lichtervelde,BE
121792,Rebo Holding BV,Edisonweg,4,5991EL,Baarlo (NB),NL
121793,Kroon Kozijn Nederland BV,Eekhegstraat,8,6942GB,DIDAM,NL
121794,Ferro-Fix BV,Roer,20,3068LE,ROTTERDAM,NL
121795,XXX-Vlieghe Raamfabriek NV,Gentsesteenweg,143,B-8500,Kortrijk,BE
121796,Content Kozijnen B.V.,Nieuwe Mathenesserstraat,44C,3113AH,SCHIEDAM,NL
121797,XXX-Chene Michael,Rue du Grand Peril,108 B17,B-7090,HENNUYERES,BE
121798,Devos Plaatbewerking NV,Ruddervoordestraat,30,B-8750,ZWEVEZELE,BE
121799,Jansens & Dieperink BV,Zuiddijk,416,1505HE,ZAANDAM,NL
12180,XXX-Motaal Aluminium B.V.,De Droogmakerij,27,1851LX,Heiloo,NL
121801,XXX-Das Ladders bvba,Senatorlaan,12,B-3201,Langdorp (Aarschot),BE
121802,Boers & Co,Fokkertsraat,495,3125BD,SCHIEDAM,NL
121803,Inzicht Gebr. Cosemans bvba,Ceselaren,7,B-3830,Wellen,BE
121804,Suriname Steel & Aluminium Works NV,Ramnarain Oemrawweg,35-39 A,.,PARAMARIBO,SR
121805,AS-Mechanics BVBA,Schurhovenveld,4068,B-3800,Sint Truiden,BE
121806,Seizzen B.V.,Teslalaan,4,9207JZ,Drachten,NL
121807,Bovema International,De Groote Heeze,19,6598AV,HEIJEN,NL
121808,Gonja Tenten BV,Heythuyserweg,12 A,6085NH,HORN,NL
121809,HR Groep,Frijdastraat,17-19,2288EX,RIJSWIJK,NL
12181,Groenhart BV,Edisonweg,15,1446TM,PURMEREND,NL
121810,Bravura Service BV,Zekeringstraat,17,1014BM,AMSTERDAM,NL
121811,Alupar NV,Rue de Villerot,2,B-7334,HAUTRAGE,BE
121812,Eijerkamp Techniek,Friezenrade,14,2912PH,NIEUWERKERK AD IJSSEL,NL
121813,Tuinglas,Oer de Feart,159,8502CV,JOURE,NL
121814,Swim Safe BV,Heesakkerweg,13,5721KM,ASTEN,NL
121815,Perplex Foto,Losplaatsweg,22,2201CV,NOORDWIJK ZH,NL
121816,Avista Aluminium NV,Kunstdal,8,B-9900,EEKLO,BE
121817,Wijnsma Kozijnen,De Steven,19,9206AX,Drachten,NL
121818,Almelose Borstelindustrie BV,Windmolen,15,7609NN,ALMELO,NL
121819,Kuro Kozijn BV,Zeddamseweg,5,7075EA,ETTEN GLD,NL
12182,Brustor NV,Muizelstraat,20,B-8560,GULLEGEM,BE
121820,XXX-KMW bvba,Hasseltsebaan,194,B-3940,HECHTEL,BE
121821,Vink BVBA,Industriepark,B-7,B-2220,Heist op den Berg,BE
121822,Meulmeester Gereedschap,Molenweg,53,4341BB,ARNEMUIDEN,NL
121823,Sunshine RV NV,Lourdesstraat,84,B-8940,GELUWE,BE
121824,LB. Profile GmbH,Am Schlirfer Weg,2-4,D-36358,Herbstein,DE
121825,Audi Brussels SA/NV,Britse Tweedelegerlaan,201,B-1190,BRUSSEL,BE
121827,Elumatec Swiss AG,Talstrasse,31,CH 8808,Pfäffikon,CH
121828,Hascon,Amerikaweg,54,9407TM,ASSEN,NL
121829,Elumatec Romania srl,Str Polona,86,010506,Bucuresti,RO
12183,Kleinjan IJzerwaren,Haagweg,40,4814 GE,BREDA,NL
121830,Isora Alu-Systems,De Bruwaan,10,9700,OUDENAARDE,BE
121831,Veko Beheer BV,Laurenburg,40,2665TT,Bleiswijk,NL
121832,Zaklad Uslugowo Produkcyjno Handlowy,Berdychow,61,62-410,Zagorow,PL
121833,Ekkel en Ekkel Kunststof Kozijnen Twente,Edisonstraat,17,7442DB,NIJVERDAL,NL
121834,Gebr. Ebbers Exploitatie mij. BV,Kampstraat,11,7075AA,ETTEN GLD,NL
121835,Parren Hillen NV,Rooterweg,1,B-3680,Neeroeteren – Maaseik,BE
121836,Leroy C & A bvba Aluminium & Glaswerken,Vijverstraat,43,B-2870,PUURS,BE
121837,Dexis Belgium NV,Atealaan,35,B-2270,Herenthout,BE
121838,elumatec Polska Sp. z o. o.,Chocicza Mala,31C,62-300,Wrzesnia,PL
121839,Bomefa BV,Kraanvogelweg,2,8263AA,KAMPEN,NL
12184,Skylux NV,Spinnerijstraat,100,B-8530,STASEGEM-HARELBEKE,BE
121840,Alu 3000,Hermesstraat,6B,B-1930,NOSSEGEM ZAVENTEM,BE
121841,Metalis BV,De Steven,15,9206AX,Drachten,NL
121842,Menz Vastgoed B.V.,Zeppelinstraat,17-5,7903BR,HOOGEVEEN,NL
121843,Theba Unisystemen B.V.,Populierenlaan,80,1911BM,UITGEEST,NL
121844,Atelier Couture,Veedijk,44,B-2300,TURNHOUT,BE
121845,Steven BV,Polderbosdyk,35,8501ZJ,JOURE,NL
121846,elumatec United Kingdom Ltd.,Thorton Chase Linford Wood,,MK14 6FD,UNITED KINGDOM,GB
121847,Driessens Verhagen Ramen B.V.,IJzerpijp,1,5421ZE,GEMERT,NL
121848,Zaklad Uslugowo Produkcyjny WOJMARPLAST,Berdychow,61,62-410,Zagorow,PL
121849,LUX Fermetures SA,ZARE Ilot Ouest,21,L-4384,EHLERANGE,LU
12185,Hillegersbergse,Houtstraat,1,3041 JD,ROTTERDAM,NL
121850,TB Occasioncenter BV,Postbus,3415,4800DK,BREDA,NL
121851,AGC Heerlen BV,Ploegweg,21-23,5232BR,`S HERTOGENBOSCH,NL
121852,Technisch Gevelbouw Management,Heesakkerweg,19,5721KM,ASTEN,NL
121853,Allaert Aluminium,Boerderijstraat,6,B-8530,HARELBEKE,BE
121854,Den Blanken Metaaltechniek BV,Kopsstraat,7,2152CV,NIEUW VENNEP,NL
121855,Injextru Plastics,Szamotulystraat,15,B-8700,Tielt,BE
121856,Kontent Structures Sales,H.A. Lorentzweg,1,2408AS,ALPHEN AAN DEN RIJN,NL
121857,Alucupe Echt BV,Pascalweg,18,6101WV,ECHT,NL
121858,Battybois s.p.r.l.,en Roua,7,B-4560,Ocquier (Clavier),BE
121859,Talen machines,Oosterparallelweg,41,7951DD,STAPHORST,NL
12186,Intersales Europe BV,Ambachtsweg,22,6673 DK,ANDELST,NL
121860,Promatt BV,Rietmolenweg,20,7482NX,HAAKSBERGEN,NL
121861,M.G.M. GmbH,Hochstraße,90,B-4700,Eupen,BE
121862,Wiltraco NV,Gosieweg,5,,Willemstad,20
121863,Ventana bvba,Rozendaalstraat,117 D,B-8904,BOEZINGEN (IEPER),BE
121864,Jumbo Timber NV,Sir Winston Churchillweg,220,.,DIJKVELD PARAMARIBO,SR
121865,Vrancken E&W,Briegdenstraat,58,B-3620,Lanaken,BE
121866,XXX Rafa Scheepsramen BV,Ambachtsweg,28,3831KB,LEUSDEN,NL
121867,Wipro BV,Tinbergenstraat,38,7102JL,WINTERSWIJK,NL
121868,Staalbouw Utrecht,Australiëlaan,34,3526AB,UTRECHT,NL
121869,Halsberghe NV,Heirweg,14,B-8520,Kuurne,BE
12187,XXX-Holland Imparch B.V.,Pr. Berhardstraat,8,6566 BB,Ooij,NL
121870,Phantomcase,Dreefvelden,31,B-2860,SINT-KATELIJNE-WAVER,BE
121871,CNCREP,Lindengaard,8,5051XZ,GOIRLE,NL
121872,Aluberg Aruba NV,Barcadera,4,.,Oranjestad,AW
121873,Gardendreams International,Bechsteinstraße,8,D-48488,EMSBÜREN,DE
121874,OMRU Scheepsramen,Kelvinweg,12 A,6101WT,ECHT,NL
121875,WandenService BV,Braillestraat,10,2652XV,BERKEL EN RODENRIJS,NL
121876,Installatiebedrijf Den Doorn BV,Archimedesstraat,9,3846CT,HARDERWIJK,NL
121877,Gebr. Vermeer Industrial Movement BV,Pallasstraat,8,5048CJ,TILBURG,NL
121878,AVC Gemini bvba,Evolis,100,B-8500,KORTRIJK,BE
121879,Fa.J.Scheren VOF,Cruijckelcreke,16,4491PS,WISSENKERKE,NL
12188,Bus Handelmaatschappij  B.V.,Postbus,1142,8001BC,ZWOLLE,NL
121880,Hollman VOF,Runweg,20,5258BN,BERLICUM NB,NL
121881,Hooymans Products BV,Cilinderweg,6,2371DZ,ROELOFARENDSVEEN,NL
121882,Planofurn NV,Industrielaan,60,B-8790,Waregem,BE
121883,Bosman van Zaal BV,Brazilielaan,4,1432DG,AALSMEER,NL
121884,Flexx BV,Industrieweg,92,5145PW,Waalwijk,NL
121885,ARLU nv,Ter Vlucht,2,B-8850,ARDOOIE,BE
121886,ING Equipment Lease Belgium,Sint-Michielswaranda,60,B-1040,Brussel,BE
121887,XXX-Mondana BV,Doornhoek,3915,5465TC,VEGHEL,NL
121888,Knipping Bouwelementen BV,Zwaagdijk,304,1682NS,ZWAAGDIJK,NL
121889,Alumar BV,Scharrewiel,1,8502VB,JOURE,NL
12189,Blitta  BV,Ambachstraat,24,5804CD,VENRAY,NL
121890,Ter Huurne Serres & Glassystemen,De Greune,18,7483PH,Haaksbergen,NL
121891,Driessens Aluminium BV,IJzerrijp,1,5421ZE,GEMERT,NL
121892,DKP B.V.,Stobbeweg,3,2461EX,TER AAR,NL
121893,XXX-DG Production BV,Scherpakkerweg,21,5616HP,Eindhoven,NL
121894,Dermul BVBA,Moortelstraat,5,B-9160,LOKEREN,BE
121895,Modeko Gevelbouw BV,Indumastraat,7,5753RJ,DEURNE,NL
121896,Bouwwerken DB,Karrestraat,92 A,B-9160,LOKEREN,BE
121897,Willemsen Machines,Wielewaalhof,4,6669EB,DODEWAARD,NL
121898,HUCO Zonweringen BV,Stek,10,3371KG,HARDINXVELD GIESSENDAM,NL
121899,Elumatec Maschinen doo,Ribickih ljiljana,3,77 000,Bihac,BA
12190,XXX-G&G Construct,Ten Beukenboom,11,B-9400,APPELTERRE (NINOVE),BE
121900,Maco Beschläge BV,Stikkenweg,60,7021BN,ZELHEM,NL
121901,De lage Landen Vendorlease BV,Postbus,652,5600AR,Eindhoven,NL
121902,Intal BV,De Veken,103,1716KG,Opmeer,NL
